Periodo;Ano;Mes;Trimestre;Semestre;Regiao;Instituicao;Populacao_Regiao;Num_Municipios;Consumo_Carbapenemes;Consumo_Outros_Antibioticos;Consumo_Total_Antibioticos;Percentual_Carbapenemes;Consumo_Carbapenemes_Per_Capita;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Urgencias_Per_Capita;Total_Consultas;Primeiras_Consultas;Consultas_Subsequentes;Total_Consultas_Per_Capita;Peso_Medio_Carbapenemes
2023-04;2023;4;2;1;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;418.0;7836.0;8254.0;5.06;10.0;;;;;;;;;;;0.0507181745725972
2023-05;2023;5;2;1;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;479.0;8744.0;9223.0;5.19;11.46;;;;;;;;;;;0.0519486129053519
2023-06;2023;6;2;1;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;591.0;7888.0;8479.0;6.97;14.14;;;;;;;;;;;0.0697884204809655
2023-07;2023;7;3;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;466.0;7653.0;8119.0;5.74;11.15;;;;;;;;;;;0.0574871571114787
2023-08;2023;8;3;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;487.0;7421.0;7908.0;6.16;11.65;;;;;;;;;;;0.0615953839636758
2023-09;2023;9;3;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;421.0;8051.0;8472.0;4.97;10.07;;;;;;;;;;;0.0497459872048026
2023-10;2023;10;4;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;468.0;7983.0;8451.0;5.54;11.2;;;;;;;;;;;0.0554478638952687
2023-11;2023;11;4;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;343.0;8549.0;8892.0;3.86;8.21;;;;;;;;;;;0.0385728922390685
2023-12;2023;12;4;2;Região de Saúde LVT;Centro Hospitalar do Médio Tejo, E.P.E.;4179246.0;66.0;403.0;8261.0;8664.0;4.65;9.64;;;;;;;;;;;0.0465498027243725
2015-01;2015;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;474.0;8005.0;8479.0;5.59;11.84;;;;;;;;;;;0.0559431626115324
2015-02;2015;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;478.0;6866.0;7344.0;6.51;11.94;;;;;;;;;;;0.065176310171059
2015-03;2015;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;513.0;6528.0;7041.0;7.29;12.82;;;;;;;;;;;0.0728821935376988
2015-04;2015;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;460.0;6509.0;6969.0;6.6;11.49;;;;;;;;;;;0.0660260797378132
2015-05;2015;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;507.0;5301.0;5808.0;8.73;12.67;;;;;;;;;;;0.0874065456711548
2015-06;2015;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;538.0;5773.0;6311.0;8.52;13.44;;;;;;;;;;;0.0853718639401043
2015-07;2015;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;632.0;6411.0;7043.0;8.97;15.79;;;;;;;;;;;0.0897459406701959
2015-08;2015;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;525.0;4805.0;5330.0;9.85;13.12;;;;;;;;;;;0.0986209414578427
2015-09;2015;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;603.0;6759.0;7362.0;8.19;15.07;;;;;;;;;;;0.0819429379863239
2015-10;2015;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;565.0;7503.0;8068.0;7.0;14.12;;;;;;;;;;;0.0700824651465067
2015-11;2015;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;399.0;5955.0;6354.0;6.28;9.97;;;;;;;;;;;0.0628885812604315
2015-12;2015;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4002369.0;66.0;359.0;6909.0;7268.0;4.94;8.97;;;;;;;;;;;0.0494431079180046
2016-01;2016;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;518.0;7368.0;7886.0;6.57;12.94;;;;;;;;;;;0.0656977054254516
2016-02;2016;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;504.0;7692.0;8196.0;6.15;12.59;;;;;;;;;;;0.0615564777233857
2016-03;2016;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;435.0;7150.0;7585.0;5.74;10.87;;;;;;;;;;;0.0574120628317498
2016-04;2016;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;477.0;6539.0;7016.0;6.8;11.92;;;;;;;;;;;0.0680923494077247
2016-05;2016;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;424.0;6725.0;7149.0;5.93;10.59;;;;;;;;;;;0.0593082864691037
2016-06;2016;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;485.0;6593.0;7078.0;6.85;12.11;;;;;;;;;;;0.0686190643828213
2016-07;2016;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;544.0;5473.0;6017.0;9.04;13.59;;;;;;;;;;;0.0904445367677607
2016-08;2016;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;507.0;6210.0;6717.0;7.55;12.66;;;;;;;;;;;0.0756004936668822
2016-09;2016;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;524.0;6036.0;6560.0;7.99;13.09;;;;;;;;;;;0.0798817883325253
2016-10;2016;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;508.0;5867.0;6375.0;7.97;12.69;;;;;;;;;;;0.0797460662011463
2016-11;2016;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;512.0;6593.0;7105.0;7.21;12.79;;;;;;;;;;;0.0720763887085572
2016-12;2016;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4003306.0;66.0;441.0;7498.0;7939.0;5.55;11.02;;;;;;;;;;;0.0555477803280524
2017-01;2017;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;377.0;7373.0;7750.0;4.86;9.4;;;;;;;;;;;0.0487251202231365
2017-02;2017;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;311.0;6618.0;6929.0;4.49;7.76;;;;;;;;;;;0.0449845267451537
2017-03;2017;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;450.0;7158.0;7608.0;5.91;11.22;;;;;;;;;;;0.05915695047618
2017-04;2017;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;480.0;6104.0;6584.0;7.29;11.97;;;;;;;;;;;0.072968143101589
2017-05;2017;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;631.0;6433.0;7064.0;8.93;15.74;;;;;;;;;;;0.0894366590724069
2017-06;2017;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;550.0;6424.0;6974.0;7.89;13.72;;;;;;;;;;;0.0789832326114257
2017-07;2017;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;392.0;5439.0;5831.0;6.72;9.78;;;;;;;;;;;0.0672184507788362
2017-08;2017;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;456.0;5357.0;5813.0;7.84;11.37;;;;;;;;;;;0.0785285159749178
2017-09;2017;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;450.0;5894.0;6344.0;7.09;11.22;;;;;;;;;;;0.0710388562637197
2017-10;2017;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;393.0;6331.0;6724.0;5.84;9.8;;;;;;;;;;;0.0585125450407989
2017-11;2017;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;342.0;6132.0;6474.0;5.28;8.53;;;;;;;;;;;0.0528725079261568
2017-12;2017;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4009920.0;66.0;344.0;7004.0;7348.0;4.68;8.58;;;;;;;;;;;0.0468148658584628
2018-01;2018;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;348.0;7586.0;7934.0;4.39;8.67;;;;;;;;;;;0.0438604015285321
2018-02;2018;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;387.0;7318.0;7705.0;5.02;9.64;;;;;;;;;;;0.0502322362266884
2018-03;2018;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;402.0;7028.0;7430.0;5.41;10.01;;;;;;;;;;;0.0541990325739961
2018-04;2018;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;400.0;6541.0;6941.0;5.76;9.96;;;;;;;;;;;0.0577404401158009
2018-05;2018;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;523.0;6337.0;6860.0;7.62;13.02;;;;;;;;;;;0.0763137712165852
2018-06;2018;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;454.0;5779.0;6233.0;7.28;11.3;;;;;;;;;;;0.0729062233247208
2018-07;2018;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;644.0;6018.0;6662.0;9.67;16.04;;;;;;;;;;;0.0966892114622015
2018-08;2018;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;500.0;6066.0;6566.0;7.61;12.45;;;;;;;;;;;0.076267991381779
2018-09;2018;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;473.0;5066.0;5539.0;8.54;11.78;;;;;;;;;;;0.08552433668251
2018-10;2018;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;547.0;5966.0;6513.0;8.4;13.62;;;;;;;;;;;0.0841084186298486
2018-11;2018;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;317.0;6332.0;6649.0;4.77;7.89;;;;;;;;;;;0.0476963090321714
2018-12;2018;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4016087.0;66.0;476.0;6659.0;7135.0;6.67;11.85;;;;;;;;;;;0.0668151243325305
2019-01;2019;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;430.0;7543.0;7973.0;5.39;10.63;;;;;;;;;;;0.0540074739500452
2019-02;2019;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;332.0;7063.0;7395.0;4.49;8.21;;;;;;;;;;;0.0449344843596493
2019-03;2019;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;431.0;6427.0;6858.0;6.28;10.66;;;;;;;;;;;0.0628733366516724
2019-04;2019;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;401.0;5976.0;6377.0;6.29;9.92;;;;;;;;;;;0.0629740591297919
2019-05;2019;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;404.0;5769.0;6173.0;6.54;9.99;;;;;;;;;;;0.0655036211522454
2019-06;2019;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;465.0;5643.0;6108.0;7.61;11.5;;;;;;;;;;;0.0761362779675411
2019-07;2019;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;526.0;6104.0;6630.0;7.93;13.01;;;;;;;;;;;0.0793493062456294
2019-08;2019;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;488.0;5772.0;6260.0;7.8;12.07;;;;;;;;;;;0.0780500171921222
2019-09;2019;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;513.0;5469.0;5982.0;8.58;12.69;;;;;;;;;;;0.0858523721755116
2019-10;2019;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;424.0;6298.0;6722.0;6.31;10.48;;;;;;;;;;;0.0631334752985031
2019-11;2019;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;461.0;6946.0;7407.0;6.22;11.4;;;;;;;;;;;0.0622532534387832
2019-12;2019;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4044113.0;66.0;400.0;6333.0;6733.0;5.94;9.89;;;;;;;;;;;0.0594267649069117
2020-01;2020;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;545.0;7132.0;7677.0;7.1;13.44;;;;;;;;;;;0.0710289226140393
2020-02;2020;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;527.0;6382.0;6909.0;7.63;13.0;;;;;;;;;;;0.0762751662057891
2020-03;2020;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;467.0;6785.0;7252.0;6.44;11.52;;;;;;;;;;;0.0644466797408618
2020-04;2020;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;402.0;4487.0;4889.0;8.22;9.91;;;;;;;;;;;0.0823248737143204
2020-05;2020;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;481.0;5175.0;5656.0;8.5;11.86;;;;;;;;;;;0.0850888903074734
2020-06;2020;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;463.0;5606.0;6069.0;7.63;11.42;;;;;;;;;;;0.0763034577492596
2020-07;2020;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;350.0;5643.0;5993.0;5.84;8.63;;;;;;;;;;;0.0584505867304376
2020-08;2020;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;414.0;5726.0;6140.0;6.74;10.21;;;;;;;;;;;0.0674720377024533
2020-09;2020;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;455.0;5948.0;6403.0;7.11;11.22;;;;;;;;;;;0.0710922368526643
2020-10;2020;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;504.0;6276.0;6780.0;7.43;12.43;;;;;;;;;;;0.0744201506005059
2020-11;2020;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;445.0;7063.0;7508.0;5.93;10.97;;;;;;;;;;;0.0593286329909497
2020-12;2020;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4055043.0;66.0;312.0;6333.0;6645.0;4.7;7.69;;;;;;;;;;;0.0469733294719336
2021-01;2021;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;319.0;6622.0;6941.0;4.6;7.84;;;;;;;;;;;0.0459578496748168
2021-02;2021;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;267.0;5683.0;5950.0;4.49;6.56;;;;;;;;;;;0.0449242044088643
2021-03;2021;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;464.0;5908.0;6372.0;7.28;11.41;;;;;;;;;;;0.0729336762798014
2021-04;2021;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;408.0;5261.0;5669.0;7.2;10.03;;;;;;;;;;;0.0719907696604027
2021-05;2021;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;368.0;5649.0;6017.0;6.12;9.05;;;;;;;;;;;0.0611587219462654
2021-06;2021;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;425.0;5251.0;5676.0;7.49;10.45;;;;;;;;;;;0.0748936015537649
2021-07;2021;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;488.0;5979.0;6467.0;7.55;12.0;;;;;;;;;;;0.0754967472472459
2021-08;2021;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;495.0;5900.0;6395.0;7.74;12.17;;;;;;;;;;;0.0773922089051108
2021-09;2021;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;508.0;6427.0;6935.0;7.33;12.49;;;;;;;;;;;0.0733116665097361
2021-10;2021;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;588.0;6270.0;6858.0;8.57;14.46;;;;;;;;;;;0.0858021364617421
2021-11;2021;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;726.0;7961.0;8687.0;8.36;17.85;;;;;;;;;;;0.0835988979553521
2021-12;2021;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4067259.0;66.0;578.0;7441.0;8019.0;7.21;14.21;;;;;;;;;;;0.0721128814491987
2022-01;2022;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;695.0;6029.0;6724.0;10.34;16.88;;;;;;;;;;;0.1034943321877037
2022-02;2022;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;666.0;6302.0;6968.0;9.56;16.17;;;;;;;;;;;0.095661004730949
2022-03;2022;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;609.0;7274.0;7883.0;7.73;14.79;;;;;;;;;;;0.077304173355341
2022-04;2022;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;465.0;7796.0;8261.0;5.63;11.29;;;;;;;;;;;0.0563622190426375
2022-05;2022;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;503.0;7589.0;8092.0;6.22;12.21;;;;;;;;;;;0.0621935280779213
2022-06;2022;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;641.0;7529.0;8170.0;7.85;15.56;;;;;;;;;;;0.0785658040327472
2022-07;2022;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;677.0;6836.0;7513.0;9.01;16.44;;;;;;;;;;;0.0902276365704561
2022-08;2022;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;442.0;6966.0;7408.0;5.97;10.73;;;;;;;;;;;0.0597061613557564
2022-09;2022;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;606.0;7260.0;7866.0;7.7;14.71;;;;;;;;;;;0.0770780538886051
2022-10;2022;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;662.0;8300.0;8962.0;7.39;16.07;;;;;;;;;;;0.0739664738532458
2022-11;2022;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;555.0;7946.0;8501.0;6.53;13.48;;;;;;;;;;;0.0652794846197291
2022-12;2022;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4118481.0;66.0;649.0;8627.0;9276.0;7.0;15.76;;;;;;;;;;;0.0699899041217751
2023-01;2023;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;552.0;7615.0;8167.0;6.76;13.21;;;;;;;;;;;0.0675880878618904
2023-02;2023;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;496.0;7526.0;8022.0;6.18;11.87;;;;;;;;;;;0.0618866433930191
2023-03;2023;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;647.0;7488.0;8135.0;7.95;15.48;;;;;;;;;;;0.0796427683168038
2023-04;2023;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;465.0;7463.0;7928.0;5.87;11.13;;;;;;;;;;;0.0586560722292317
2023-05;2023;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;549.0;7754.0;8303.0;6.61;13.14;;;;;;;;;;;0.0661601285557341
2023-06;2023;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;758.0;7814.0;8572.0;8.84;18.14;;;;;;;;;;;0.0884360813731555
2023-07;2023;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;579.0;6213.0;6792.0;8.52;13.85;;;;;;;;;;;0.0853131078512928
2023-08;2023;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;566.0;7273.0;7839.0;7.22;13.54;;;;;;;;;;;0.072196874060411
2023-09;2023;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;576.0;6160.0;6736.0;8.55;13.78;;;;;;;;;;;0.0856408989184539
2023-10;2023;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;617.0;7134.0;7751.0;7.96;14.76;;;;;;;;;;;0.07970204441387
2023-11;2023;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;543.0;7658.0;8201.0;6.62;12.99;;;;;;;;;;;0.0662460247304945
2023-12;2023;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, E.P.E.;4179246.0;66.0;463.0;7806.0;8269.0;5.6;11.08;;;;;;;;;;;0.0559864769884595
2013-01;2013;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;19517.0;12925.0;5492.0;1100.0;0.0;487.47;12820.0;4228.0;8592.0;320.2;
2013-02;2013;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;37274.0;25031.0;10162.0;2081.0;0.0;930.99;24005.0;8004.0;16001.0;599.57;
2013-03;2013;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;56520.0;38163.0;15138.0;3219.0;0.0;1411.69;35661.0;11795.0;23866.0;890.7;
2013-04;2013;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;73773.0;49983.0;19522.0;4268.0;0.0;1842.61;47975.0;15770.0;32205.0;1198.26;
2013-05;2013;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;92016.0;62360.0;24146.0;5510.0;0.0;2298.27;60893.0;19923.0;40970.0;1520.91;
2013-06;2013;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;108799.0;74323.0;28052.0;6424.0;0.0;2717.45;71402.0;23180.0;48222.0;1783.39;
2013-07;2013;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;127399.0;88021.0;31925.0;7453.0;0.0;3182.02;88295.0;27268.0;61027.0;2205.33;
2013-08;2013;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;146105.0;102147.0;35524.0;8434.0;0.0;3649.24;92856.0;30121.0;62735.0;2319.25;
2013-09;2013;9;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;160744.0;112088.0;39242.0;9414.0;0.0;4014.87;103104.0;33420.0;69684.0;2575.21;
2013-10;2013;10;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;176399.0;122000.0;44099.0;10300.0;0.0;4405.88;116082.0;37604.0;78478.0;2899.36;
2013-11;2013;11;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;191146.0;131204.0;48839.0;11103.0;0.0;4774.22;127686.0;41286.0;86400.0;3189.19;
2013-12;2013;12;4;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;4003714.0;66.0;;;;;;207022.0;141516.0;53690.0;11816.0;0.0;5170.75;137250.0;44423.0;92827.0;3428.07;
2014-01;2014;1;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;16105.0;10136.0;5129.0;840.0;0.0;402.65;12407.0;4350.0;8057.0;310.19;
2014-02;2014;2;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;30359.0;19064.0;9746.0;1549.0;0.0;759.02;23987.0;8419.0;15568.0;599.71;
2014-03;2014;3;1;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;45589.0;28930.0;14337.0;2322.0;0.0;1139.79;36109.0;12642.0;23467.0;902.77;
2014-04;2014;4;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;59300.0;38114.0;18065.0;3121.0;0.0;1482.58;47101.0;16448.0;30653.0;1177.59;
2014-05;2014;5;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;73338.0;47135.0;22287.0;3916.0;0.0;1833.55;59647.0;20613.0;39034.0;1491.26;
2014-06;2014;6;2;1;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;87586.0;56562.0;26313.0;4711.0;0.0;2189.77;71275.0;24692.0;46583.0;1781.97;
2014-07;2014;7;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;102641.0;66982.0;30031.0;5628.0;0.0;2566.17;82957.0;28750.0;54207.0;2074.04;
2014-08;2014;8;3;2;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;3999781.0;66.0;;;;;;118477.0;78635.0;33274.0;6568.0;0.0;2962.09;91195.0;31612.0;59583.0;2280.0;
