Instituicao;Regiao;Periodo;Ano;Mes;Consumo_Carbapenemes;Populacao_Regiao;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Consultas;valor_base_sazonal;media_3m;media_6m;tendencia_mom;tendencia_yoy;indice_sazonal;forecast_hibrido;variacao_prevista_pct
Centro Hospitalar Entre Douro Vouga;Região de Saúde Norte;2023-10-01;2023;10;340.0;3251765.0;191528.0;155409.0;28713.0;7406.0;0.0;276380.0;213.0;283.0;291.8333333333333;0.2781954887218045;0.596244131455399;1.1607396870554765;293.25;0.10244360902255645
Centro Hospitalar Entre Douro Vouga;Região de Saúde Norte;2023-11-01;2023;11;185.0;3251765.0;209189.0;169170.0;31972.0;8047.0;0.0;305295.0;140.0;263.6666666666667;280.3333333333333;-0.45588235294117646;0.32142857142857145;0.631578947368421;258.53333333333336;-0.2396078431372548
Centro Hospitalar Entre Douro Vouga;Região de Saúde Norte;2023-12-01;2023;12;342.0;3251765.0;228223.0;184442.0;35160.0;8621.0;0.0;329750.0;326.0;289.0;303.5;0.8486486486486486;0.049079754601226995;1.1675675675675674;263.55;0.4245945945945946
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-01-01;2013;1;0.0;1843972.0;15782.0;10526.0;4418.0;838.0;0.0;19477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-02-01;2013;2;0.0;1843972.0;30354.0;20495.0;8247.0;1612.0;0.0;37424.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-03-01;2013;3;0.0;1843972.0;44826.0;30724.0;11671.0;2431.0;0.0;54241.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-04-01;2013;4;0.0;1843972.0;58747.0;40340.0;15106.0;3301.0;0.0;73270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-05-01;2013;5;0.0;1843972.0;73841.0;50544.0;19165.0;4132.0;0.0;92212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-06-01;2013;6;0.0;1843972.0;86758.0;59279.0;22557.0;4922.0;0.0;108305.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-07-01;2013;7;0.0;1843972.0;100932.0;69295.0;25850.0;5787.0;0.0;127390.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-08-01;2013;8;0.0;1843972.0;114867.0;79547.0;28603.0;6717.0;0.0;141146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-09-01;2013;9;0.0;1843972.0;131544.0;91633.0;32223.0;7688.0;0.0;159991.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-10-01;2013;10;0.0;1843972.0;149206.0;104540.0;35999.0;8667.0;0.0;182248.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-11-01;2013;11;0.0;1843972.0;166046.0;116975.0;39633.0;9438.0;0.0;202488.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2013-12-01;2013;12;0.0;1843972.0;182581.0;129008.0;43262.0;10311.0;0.0;219838.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-01-01;2014;1;0.0;1828295.0;16840.0;12435.0;3634.0;771.0;0.0;22147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-02-01;2014;2;0.0;1828295.0;32902.0;23014.0;8158.0;1730.0;0.0;42794.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-03-01;2014;3;0.0;1828295.0;49188.0;34406.0;12196.0;2586.0;0.0;64505.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-04-01;2014;4;0.0;1828295.0;65154.0;45574.0;16155.0;3425.0;0.0;84898.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-05-01;2014;5;0.0;1828295.0;81692.0;57143.0;20255.0;4294.0;0.0;105972.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-06-01;2014;6;0.0;1828295.0;97669.0;70035.0;22465.0;5169.0;0.0;126013.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-07-01;2014;7;0.0;1828295.0;114195.0;81885.0;26266.0;6044.0;0.0;146375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-08-01;2014;8;0.0;1828295.0;131324.0;94168.0;30206.0;6950.0;0.0;161502.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-09-01;2014;9;0.0;1828295.0;147198.0;107665.0;31560.0;7973.0;0.0;182431.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-10-01;2014;10;0.0;1828295.0;164128.0;119863.0;35338.0;8927.0;0.0;206072.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-11-01;2014;11;0.0;1828295.0;179870.0;130857.0;39203.0;9810.0;0.0;227084.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2014-12-01;2014;12;0.0;1828295.0;196985.0;142923.0;43376.0;10686.0;0.0;245859.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-01-01;2015;1;0.0;1816620.0;19575.0;13751.0;4788.0;1036.0;0.0;21837.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-02-01;2015;2;0.0;1816620.0;33114.0;23598.0;7743.0;1773.0;0.0;42945.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-03-01;2015;3;0.0;1816620.0;49351.0;35385.0;11234.0;2732.0;0.0;65191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-04-01;2015;4;0.0;1816620.0;64611.0;46469.0;14489.0;3653.0;0.0;87206.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-05-01;2015;5;0.0;1816620.0;80872.0;58297.0;18013.0;4562.0;0.0;107652.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-06-01;2015;6;0.0;1816620.0;96256.0;69836.0;20919.0;5501.0;0.0;128967.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-07-01;2015;7;0.0;1816620.0;112450.0;82025.0;23846.0;6579.0;0.0;150289.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-08-01;2015;8;0.0;1816620.0;129598.0;95252.0;26682.0;7664.0;0.0;166235.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-09-01;2015;9;0.0;1816620.0;144803.0;106622.0;29484.0;8697.0;0.0;188026.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-10-01;2015;10;0.0;1816620.0;161780.0;118658.0;33389.0;9733.0;0.0;211514.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-11-01;2015;11;0.0;1816620.0;178094.0;130036.0;37294.0;10764.0;0.0;234497.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2015-12-01;2015;12;0.0;1816620.0;195180.0;141997.0;41373.0;11810.0;0.0;254251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-01-01;2016;1;0.0;1805011.0;17906.0;12307.0;4516.0;1083.0;0.0;22237.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-02-01;2016;2;0.0;1805011.0;34700.0;24182.0;8437.0;2081.0;0.0;44431.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-03-01;2016;3;0.0;1805011.0;52039.0;36559.0;12379.0;3101.0;0.0;67098.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-04-01;2016;4;0.0;1805011.0;68430.0;48329.0;16061.0;4040.0;0.0;88570.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-05-01;2016;5;0.0;1805011.0;86066.0;60866.0;20169.0;5031.0;0.0;112302.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-06-01;2016;6;0.0;1805011.0;102377.0;72910.0;23462.0;6005.0;0.0;135307.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-07-01;2016;7;0.0;1805011.0;119837.0;85961.0;26839.0;7037.0;0.0;155295.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-08-01;2016;8;0.0;1805011.0;137673.0;99521.0;30025.0;8127.0;0.0;172689.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-09-01;2016;9;0.0;1805011.0;153449.0;111428.0;32875.0;9146.0;0.0;194908.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-10-01;2016;10;0.0;1805011.0;168516.0;121817.0;36752.0;9947.0;0.0;215407.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-11-01;2016;11;0.0;1805011.0;183683.0;132781.0;40060.0;10842.0;0.0;237327.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2016-12-01;2016;12;0.0;1805011.0;204484.0;149037.0;43453.0;11994.0;0.0;253796.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-01-01;2017;1;0.0;1795874.0;16639.0;12184.0;3474.0;981.0;0.0;23799.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-02-01;2017;2;0.0;1795874.0;31690.0;23179.0;6583.0;1928.0;0.0;44172.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-03-01;2017;3;0.0;1795874.0;48476.0;35692.0;9806.0;2978.0;0.0;69480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-04-01;2017;4;0.0;1795874.0;64333.0;47781.0;12637.0;3915.0;0.0;88149.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-05-01;2017;5;0.0;1795874.0;81295.0;60656.0;15607.0;5032.0;0.0;111042.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-06-01;2017;6;0.0;1795874.0;97140.0;72953.0;18206.0;5981.0;0.0;133193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-07-01;2017;7;0.0;1795874.0;113608.0;85641.0;20830.0;7137.0;0.0;154603.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-08-01;2017;8;0.0;1795874.0;130847.0;99293.0;23330.0;8224.0;0.0;173574.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-09-01;2017;9;0.0;1795874.0;146668.0;111325.0;25932.0;9411.0;0.0;195340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-10-01;2017;10;0.0;1795874.0;164169.0;124567.0;29099.0;10503.0;0.0;219030.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-11-01;2017;11;0.0;1795874.0;183282.0;138899.0;32722.0;11661.0;0.0;241686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2017-12-01;2017;12;0.0;1795874.0;201686.0;152317.0;36708.0;12661.0;0.0;259888.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-01-01;2018;1;0.0;1788515.0;18010.0;12888.0;4061.0;1061.0;0.0;26242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-02-01;2018;2;0.0;1788515.0;34206.0;24997.0;7197.0;2012.0;0.0;47768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-03-01;2018;3;0.0;1788515.0;50480.0;37220.0;10177.0;3083.0;0.0;70768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-04-01;2018;4;0.0;1788515.0;66365.0;49385.0;12826.0;4154.0;0.0;91791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-05-01;2018;5;0.0;1788515.0;83169.0;62108.0;15761.0;5300.0;0.0;112849.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-06-01;2018;6;0.0;1788515.0;98864.0;74019.0;18509.0;6336.0;0.0;135300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-07-01;2018;7;0.0;1788515.0;115380.0;86876.0;21068.0;7436.0;0.0;158260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-08-01;2018;8;0.0;1788515.0;132842.0;100408.0;23723.0;8711.0;0.0;177647.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-09-01;2018;9;0.0;1788515.0;148539.0;112630.0;26106.0;9803.0;0.0;199147.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-10-01;2018;10;0.0;1788515.0;165099.0;124997.0;29198.0;10904.0;0.0;224060.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-11-01;2018;11;0.0;1788515.0;180481.0;136546.0;32134.0;11801.0;0.0;248302.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2018-12-01;2018;12;0.0;1788515.0;196495.0;148231.0;35426.0;12838.0;0.0;267101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-01-01;2019;1;0.0;1789217.0;16860.0;12043.0;3721.0;1096.0;0.0;25864.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-02-01;2019;2;0.0;1789217.0;31242.0;22806.0;6414.0;2022.0;0.0;48087.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-03-01;2019;3;0.0;1789217.0;46181.0;34090.0;9081.0;3010.0;0.0;70028.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-04-01;2019;4;0.0;1789217.0;60531.0;44860.0;11538.0;4133.0;0.0;92388.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-05-01;2019;5;0.0;1789217.0;76718.0;57073.0;14420.0;5225.0;0.0;116766.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-06-01;2019;6;0.0;1789217.0;91543.0;68328.0;16964.0;6251.0;0.0;136648.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-07-01;2019;7;0.0;1789217.0;107364.0;80569.0;19351.0;7444.0;0.0;160924.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-08-01;2019;8;0.0;1789217.0;123541.0;93289.0;21544.0;8708.0;0.0;179994.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-09-01;2019;9;0.0;1789217.0;139142.0;105200.0;24097.0;9845.0;0.0;202575.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-10-01;2019;10;0.0;1789217.0;155988.0;117670.0;27331.0;10987.0;0.0;230585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-11-01;2019;11;0.0;1789217.0;172242.0;129344.0;30876.0;12022.0;0.0;255649.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2019-12-01;2019;12;0.0;1789217.0;189553.0;141412.0;35093.0;13048.0;0.0;277963.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-01-01;2020;1;0.0;1790825.0;16070.0;11985.0;2989.0;1096.0;0.0;28538.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-02-01;2020;2;0.0;1790825.0;31337.0;23338.0;5923.0;2076.0;0.0;53613.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-03-01;2020;3;0.0;1790825.0;41521.0;31317.0;7347.0;2857.0;0.0;76932.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-04-01;2020;4;0.0;1790825.0;48720.0;37312.0;7909.0;3499.0;0.0;95794.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-05-01;2020;5;0.0;1790825.0;57897.0;44973.0;8679.0;4245.0;0.0;118516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-06-01;2020;6;0.0;1790825.0;67795.0;53118.0;9590.0;5087.0;0.0;143073.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-07-01;2020;7;0.0;1790825.0;79214.0;62355.0;10889.0;5970.0;0.0;169110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-08-01;2020;8;0.0;1790825.0;91102.0;72004.0;12242.0;6856.0;0.0;190770.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-09-01;2020;9;0.0;1790825.0;102568.0;80957.0;13876.0;7735.0;0.0;218034.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-10-01;2020;10;0.0;1790825.0;113580.0;89500.0;15492.0;8588.0;0.0;245333.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-11-01;2020;11;0.0;1790825.0;122983.0;96863.0;16722.0;9398.0;0.0;272798.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2020-12-01;2020;12;0.0;1790825.0;132624.0;104638.0;17788.0;10198.0;0.0;294947.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-01-01;2021;1;0.0;1794664.0;9044.0;7319.0;1037.0;688.0;0.0;23987.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-02-01;2021;2;0.0;1794664.0;16223.0;13232.0;1666.0;1325.0;0.0;46916.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-03-01;2021;3;0.0;1794664.0;26061.0;21340.0;2577.0;2144.0;0.0;77436.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-04-01;2021;4;0.0;1794664.0;37632.0;30353.0;4297.0;2982.0;0.0;104479.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-05-01;2021;5;0.0;1794664.0;51351.0;40758.0;6656.0;3937.0;0.0;133349.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-06-01;2021;6;0.0;1794664.0;65594.0;51222.0;9495.0;4877.0;0.0;158429.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-07-01;2021;7;0.0;1794664.0;80969.0;62648.0;12483.0;5838.0;0.0;183943.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-08-01;2021;8;0.0;1794664.0;95930.0;74564.0;14513.0;6853.0;0.0;206326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-09-01;2021;9;0.0;1794664.0;109556.0;85325.0;16426.0;7805.0;0.0;233027.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-10-01;2021;10;0.0;1794664.0;124366.0;96448.0;19106.0;8812.0;0.0;258872.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-11-01;2021;11;0.0;1794664.0;138193.0;106633.0;21868.0;9692.0;0.0;287154.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2021-12-01;2021;12;0.0;1794664.0;151993.0;117079.0;24315.0;10599.0;0.0;309727.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-01-01;2022;1;0.0;1799396.0;12640.0;9936.0;1780.0;924.0;0.0;26917.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-02-01;2022;2;0.0;1799396.0;25183.0;19454.0;3947.0;1782.0;0.0;52330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-03-01;2022;3;0.0;1799396.0;42624.0;31764.0;8083.0;2777.0;0.0;79946.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-04-01;2022;4;0.0;1799396.0;57517.0;42911.0;10874.0;3732.0;0.0;102785.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-05-01;2022;5;0.0;1799396.0;73036.0;54657.0;13667.0;4712.0;0.0;130461.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-06-01;2022;6;0.0;1799396.0;88553.0;66403.0;16459.0;5691.0;0.0;152400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Leiria;Região de Saúde do Centro;2022-07-01;2022;7;0.0;1799396.0;103623.0;78009.0;18854.0;6760.0;0.0;175594.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
